x	y	target
16.303552032789	31.7038947636988	-0.163708017249638
11.5906723271564	54.0665473321173	-0.7831425762611541
7.395978238481259	15.106916121131198	8.662947714532889
15.8462052112333	37.857695254465106	-0.586588830017167
16.0515957482479	35.6880712485622	-0.464014560006503
13.8927448135217	48.684378055438614	-0.82946943489263
5.80195472817425	9.79266054660331	11.0117129332459
11.4002998827249	54.2002034692489	-0.764752124708524
11.670684681725302	19.0315126957611	5.11509043450246
12.894258991856804	16.4241743010279	4.5885040299602595
12.1572990506999	53.295061572028	-0.8078243721595121
15.4618505782736	40.86343952485971	-0.7037096240506271
15.4151807906401	40.2018042829075	-0.587519594513027
11.1364039856851	54.410310363189105	-0.752935194384545
12.8339578280441	51.8334912831382	-0.814606279388572
11.7890136850562	53.790977869583905	-0.7851660380304591
16.1860765361859	27.2204872563313	0.4759603881756961
14.9439467095401	43.9869225671801	-0.778614955258389
16.2871812310641	32.3139637989887	-0.225512580266689
13.3776089760918	50.4365076719983	-0.834707833479833
11.7566332618837	53.8733914886946	-0.790677159472688
15.0150816067777	43.66577148168611	-0.780194022563924
12.0582828926912	53.4613309847429	-0.8051253775589708
11.7104970812532	53.8876174312031	-0.781506127117465
12.1821937251755	19.7111661151238	4.6247755009527305
10.4800265931191	13.4244303189232	7.0038832289881086
12.919127880933098	17.2117157658077	4.4478908458402096
14.058172152902902	48.0548691501832	-0.8262547449154499
10.4864677269172	17.682991525938	6.2012390585476895
16.0689899282393	27.1001706766572	0.583957377799582
14.870803808737302	44.4435753880651	-0.7945225784700569
12.3940863222545	52.8786356648288	-0.8173002242393091
15.0276942120994	43.611267190880696	-0.780862839513057
13.4611072900803	50.178058159218295	-0.8349831398848879
15.4764059574255	40.909965909941	-0.7193795500276591
12.4831441507259	52.69242763319311	-0.818337772117136
14.0562940459561	48.093915284603995	-0.8307628262955821
15.2466735742946	42.2528874019375	-0.7419655882791569
13.9732177633265	48.4122385503534	-0.8322490209223481
12.7232906124894	52.18403821211139	-0.826098499772995
13.3890605883034	50.4048682863101	-0.835248212297283
14.044407690706198	48.13445497811621	-0.8302100479162421
15.7875463282316	38.3795077577255	-0.6108411373888161
14.962814201916	43.3806803722536	-0.7099398287362109
16.284593362031902	28.447944135784997	0.247711717254326
12.5088320023042	52.5771254821362	-0.8091385048445671
16.2646299730374	32.9161807222784	-0.281836687539837
14.5968937631118	45.403217404758	-0.75998554563805
15.2568563760992	42.2988863885891	-0.7545217815802521
13.4771254021719	50.11113574497421	-0.8326050247369741
16.13691756684	35.1695953303882	-0.4625930692036679
14.998964675606803	20.8507595350821	2.24524147982794
16.2031287606319	34.0967938073109	-0.379978045782569
15.0923059843086	43.238026140083896	-0.772243775308544
10.5832114991716	14.2611981344193	6.76900786109774
12.9155022515336	51.62752278856811	-0.815444234894764
15.7430501860311	36.6262606386257	-0.358809741713251
14.6285001538832	45.5850525673929	-0.803153006313504
9.01502740318998	12.8015055992981	8.21314775719214
16.248869951458097	30.963281815366503	-0.031348097094567
8.26227300993455	15.7253919221298	8.03952179258642
14.139190461208	47.7671291489596	-0.8289641525190758
16.324271757374998	29.7395621894355	0.0592700127427448
14.2227583886366	47.3915811464773	-0.821704800566807
14.7789353042972	44.897881535145295	-0.7997331652902299
13.1442315895596	51.1025747014287	-0.830915911548866
13.0440956633022	51.387449722704496	-0.8315939699712809
15.5854964300841	29.004540021938897	0.722907455417797
13.2420609776718	50.72253154480021	-0.816491240511421
15.680423593441	24.3857974619092	1.23432312484534
16.1662959046565	33.9755414744083	-0.3376305205584861
16.2069479504197	29.0644085609799	0.233495110286896
11.9777703549353	53.582785335480395	-0.8017974423408492
14.051604478742002	47.8845730285712	-0.7987914077750901
11.669411207316198	53.9820720886332	-0.787388801598095
14.5780453483175	24.4515724051766	2.09865502381369
15.4201546191504	22.288610872565197	1.7131162871356
15.959551275261	25.1907523041536	0.9082188331405991
14.304645576638	47.0472415975677	-0.818871880013345
15.7630185030063	30.8683314246962	0.351703957735592
12.2666729460877	53.0515573301676	-0.8029188064481371
13.8899928612343	48.7221128411431	-0.833441252158399
16.2693708285066	28.5385367727916	0.248685251212066
15.167411108926	42.067612682341	-0.666706836106266
3.48540194192317	13.0700662237925	10.0749107187962
12.5651973752445	52.5219560352522	-0.820532245186596
11.2122462844319	54.3684483970533	-0.7584229874679449
12.882177283069902	16.542799889797	4.58008342282187
13.4052245668381	50.2210166902202	-0.815503459840714
12.1863810654429	53.1940392979845	-0.800452545827273
13.8097978700325	48.986498692133395	-0.8306253275991591
14.9370622045213	44.08499753505551	-0.7873869760857579
15.3951837040903	27.73085121697461	1.03242563730261
13.7267353372725	49.280217190717494	-0.8315027697150941
14.1153688936688	18.7683993640722	3.25177392010384
13.6280988190467	49.636137190616296	-0.8348736614927529
14.1295101383448	18.6555871736656	3.25602534840962
12.8890252782029	51.7883842710386	-0.8294738995771429
16.318251476073698	31.620256238592702	-0.1648076083925409
14.4682761369237	46.3751229434305	-0.818201505104913
15.6577871756258	29.6322310363272	0.5878565991305881
15.463356202465	40.9717339502189	-0.718603736241612
12.3713807553087	15.795733788254	5.10796527761178
13.138650682771	51.133700082495785	-0.833209026369524
13.310614677557304	50.62341616047279	-0.8321810448025558
16.0906582599196	35.7329368026964	-0.498063527995639
12.7122802619386	52.20713409235189	-0.825523846851377
9.8071777655734	17.0184997314097	6.792899613438307
15.575935467072	23.1015451052471	1.48200557827477
14.7134474259368	20.8566513352953	2.47745820830464
15.7981888987798	31.4764013297087	0.24867767196638
15.6670874738586	37.6874898869516	-0.43924342585196
13.556170901826	49.8774426023349	-0.8355806552223242
13.763465775642	17.915136129291803	3.6604436270277594
11.5988969070373	54.0515924057522	-0.782499054726328
11.817761632723697	53.8026677391813	-0.7945990124280159
12.2308885343281	53.1781889333134	-0.8118848754734741
13.643585060301	49.56555048674871	-0.8321165662505551
12.6297278772534	52.3917778477345	-0.8235708549512281
15.1007404253154	42.5135597122465	-0.68244402461599
15.181404197941198	42.74486245878129	-0.7641717306271179
13.7619072773415	18.6800948107112	3.55170775725861
13.4365429811445	21.753884216511196	3.36091620857571
13.0611399984048	51.32979638193849	-0.8299856421708709
11.0611104662467	54.4451763341321	-0.747206131812305
14.9496079281481	44.0316850157616	-0.788041194107264
15.838510092277	32.671836902403	0.0685017804923422
12.6406807625121	52.369722291721494	-0.8241530806729149
15.591466247864	22.9989511712605	1.48241043106142
12.301641609231696	53.0503185289928	-0.8140574665697942
15.3914958288408	41.4419707377354	-0.7314613009155301
14.6989619877682	45.2915383274961	-0.8049894762621759
9.0662251891932	16.364540608317302	7.40952576380204
14.292252736073	47.1320816717309	-0.823775111337837
14.961193246767197	21.5732598159558	2.1804507220808897
14.858323506912804	44.495701337886494	-0.793882026155787
15.7071692118598	37.160785027701	-0.400817380012668
16.315281712257498	30.4604978205298	-0.0214194190800874
15.525068007324	39.2201168944392	-0.535977383180846
16.2508169513593	33.4308723045004	-0.334254305172562
12.465226063910196	52.7369777466195	-0.81915384307843
10.4737369497488	13.552127836747902	6.984768291692691
11.9882297490423	53.5688012973509	-0.802468604059625
16.122865746824502	35.24525428156689	-0.461567370457598
14.7463473675408	44.6191682032448	-0.742751833996467
15.4714702690059	39.7149962261077	-0.5628947836588001
15.3312462977772	41.8444046698286	-0.7438992167801909
15.232359653145402	41.6134368918329	-0.649485442194075
11.554582580084	54.0585839894317	-0.773560466494693
15.844347715657198	33.8388132955358	-0.0819924870495692
15.8731346914789	37.9039692091116	-0.611387375081469
11.8718512960887	15.7358988115994	5.51428084844427
13.4726128363038	50.145324895515614	-0.8355224800031992
16.2336725750035	27.883111176373	0.35698253503056
14.2887182018314	46.871208375360496	-0.785664545836903
12.3123562998306	53.032356876302	-0.814677655024617
12.9609362663051	51.6046026477642	-0.830342944600202
16.1950098817534	33.388720440120395	-0.287139770968816
16.2364463042834	33.5104781483048	-0.333175436515632
13.9755466784113	48.3738396495418	-0.8280186488959069
14.0730143511415	23.108810912698697	2.67568785552241
15.8595732555483	37.9732117212966	-0.610476763466695
15.4044680024227	41.3814272233864	-0.732217046455106
12.5473707917583	52.568379931325104	-0.821447278481147
12.558265454444802	52.5473581201857	-0.822037831726211
15.0210212710903	43.5661443637086	-0.7707456155017499
13.8915046121639	48.518476934288906	-0.8051955703943678
11.1722137789181	14.2991066334965	6.308392731879572
16.0767090097787	35.807297183595	-0.497059403189926
5.497721065307831	13.968602453597	9.73606448580542
15.2954243351157	41.1510575806302	-0.630646819703453
13.649207135302	49.4069953915918	-0.811854511704722
13.323674220854	50.475877903137	-0.816132431822288
12.2383704675729	53.156207124483615	-0.8107141687301809
16.0503731585751	25.874163566262197	0.7503447154296731
14.7082954549467	45.198270049679614	-0.7979530106358591
12.6446712752708	20.3922400791013	4.16974817975577
11.6592296018388	53.9922081606458	-0.786652325496588
11.9158895143555	53.665047577189	-0.7980866348161179
15.8513784683026	24.5007225239055	1.08172806958413
14.4405462856792	19.502961641435306	2.8839751253884303
11.803053052106	15.0474574586195	5.68327703202657
12.6711420162293	52.221292167902696	-0.812286231100924
15.615914757421	39.9416493581285	-0.689806613184874
14.3864559864132	46.73587379497111	-0.8214774592801299
16.1729906093062	28.4167680137705	0.339573411135653
16.3017707152345	32.231679855175	-0.22661039774891
15.3197124746659	41.7981883068914	-0.730389003713537
14.6184630401419	45.676673424778	-0.8096955738758929
16.04085190712	36.28808420047721	-0.530414105102317
12.3833106796024	52.897610355338	-0.816690703706383
11.5805643692891	54.075743504745205	-0.7823873337178691
16.201471704786	27.127012761873804	0.475140826110819
12.8952549834055	51.759662987887	-0.8275571586407259
12.3471918634601	52.90127162512221	-0.805189173724317
14.3043082404852	47.08811908462821	-0.8243452781191271
15.6027034987046	40.0058840293665	-0.688988273754264
14.520895208548	45.7827343250274	-0.767419107386322
11.9079828886364	53.6835375042601	-0.798975864131318
6.9098118360319605	10.627931837604	10.1376795036595
15.7985255792016	38.49394475377	-0.632893615189255
11.5123580695303	54.1436045083565	-0.7786961419585909
11.4428359849339	54.200127200272	-0.7735142681702329
15.4047029800632	22.392813664794502	1.71232487008842
14.891820219042303	43.8018169502639	-0.721909520099364
11.6323464685414	53.976799951160295	-0.77763888457479
15.2234888235896	21.572458091240502	1.96665795560803
11.2478234775981	54.3129961180015	-0.7550400126003629
11.4772265334345	54.1330306090901	-0.7692665070964241
12.1391105417713	53.3321335405041	-0.8082764908011949
14.3667390427685	46.5167313064397	-0.7802084093718009
11.323824670254	54.26016892265739	-0.760011926558772
13.210715769073902	50.9284993822783	-0.8335398481901941
11.3570840703226	54.275722339989606	-0.769179595640768
13.560373403676	49.842516821244295	-0.832480015041092
12.9721152097792	51.5783477470875	-0.830899315762951
16.2439847865769	30.3377718935114	0.0488516488121284
12.4279181518198	52.7431408365411	-0.80726288359657
13.305535767073698	50.6560956179339	-0.8347663759333721
12.7524972001052	52.031404128708495	-0.813551838758938
12.476061671272197	52.7169829454481	-0.8197534901770429
15.2440334308622	42.356997824728	-0.753803558392697
15.9318183515555	37.3736363234391	-0.586836600766688
12.1063358108601	53.3287607932769	-0.7977905159802909
14.221873712673302	47.43186752582721	-0.8268325146532941
15.3564288311888	40.6805029402533	-0.6100449607302629
13.0616460932464	21.0734886532471	3.74896887898153
15.7397072909701	23.7032397961636	1.27250967091291
14.711315453075	45.2417700954601	-0.805605466195418
11.5023256359174	54.151870168593206	-0.777921096962235
15.1686530750229	42.8017661367181	-0.7634709071433181
13.3401856253521	17.2877436017769	4.09678925093879
14.14058790858	47.7274535457292	-0.8241575567710291
16.2302974614484	29.7047800908007	0.136873251285094
6.4713275138883795	14.517360440192402	9.2465072459289
6.9031260214988395	10.4882195258471	10.1805835607663
8.8548762531413	11.9373317757113	8.51596993078596
14.455112673185804	19.3919616857331	2.88726593906788
13.971725337964498	48.205687571097	-0.8022072580056071
8.85377622787475	12.070506464653	8.487424850347969
11.1804149160179	14.173869556534903	6.32403155296498
11.7383017314809	53.9012026041805	-0.7907212964206121
14.819629267032402	44.2146504143681	-0.7328189949157041
14.4441532978094	46.1539064274699	-0.774142550408486
15.2081629044321	21.6783020947862	1.96540075631052
13.227396573077	50.867123386517	-0.831649835173756
